1,3,0,0,10,231
1,3,0,1,10,204
1,3,0,0,50,203
1,3,0,1,50,181
1,3,0,0,100,178
1,3,0,1,100,178
1,3,2,0,10,201
1,3,2,1,10,521
1,3,2,0,50,512
1,3,2,1,50,512
1,3,2,0,100,209
1,3,2,1,100,214
1,3,5,0,10,174
1,3,5,1,10,231
1,3,5,0,50,247
1,3,5,1,50,241
1,3,5,0,100,247
1,3,5,1,100,181
2,3,0,0,10,201
2,3,0,1,10,520
2,3,0,0,50,512
2,3,0,1,50,512
2,3,0,0,100,149
2,3,0,1,100,501
2,3,2,0,10,554
2,3,2,1,10,554
