3,3,2,0,500,97
3,3,2,1,500,120
3,3,5,0,500,99
3,3,5,1,500,482
1,3,0,0,500,59
1,3,0,1,500,65
1,3,2,0,500,70
1,3,2,1,500,68
1,3,5,0,500,77
1,3,5,1,500,63
2,3,0,0,500,72
2,3,0,1,500,76
2,3,2,0,500,56
2,3,2,1,500,69
2,3,5,0,500,488
2,3,5,1,500,82
3,3,0,0,500,100
3,3,0,1,500,108
3,3,2,0,500,516
3,3,2,1,500,94
3,3,5,0,500,146
3,3,5,1,500,122
1,3,0,0,500,64
1,3,0,1,500,62
1,3,2,0,500,66
1,3,2,1,500,81
1,3,5,0,500,77
1,3,5,1,500,70
2,3,0,0,500,71
2,3,0,1,500,70
2,3,2,0,500,83
2,3,2,1,500,71
2,3,5,0,500,74
2,3,5,1,500,67
3,3,0,0,500,75
3,3,0,1,500,94
3,3,2,0,500,84
3,3,2,1,500,64
3,3,5,0,500,85
3,3,5,1,500,84
1,3,0,0,500,66
1,3,0,1,500,78
1,3,2,0,500,82
1,3,2,1,500,77
1,3,5,0,500,71
1,3,5,1,500,67
2,3,0,0,500,91
2,3,0,1,500,98
2,3,2,0,500,97
2,3,2,1,500,70
2,3,5,0,500,85
2,3,5,1,500,70
3,3,0,0,500,83
3,3,0,1,500,90
3,3,2,0,500,90
3,3,2,1,500,108
3,3,5,0,500,97
3,3,5,1,500,92
1,3,0,0,50,450
1,3,0,1,50,646
1,3,2,0,50,817
1,3,2,1,50,763
1,3,5,0,50,676
1,3,5,1,50,707
2,3,0,0,50,878
2,3,0,1,50,660
2,3,2,0,50,5110
2,3,2,1,50,1256
2,3,5,0,50,822
2,3,5,1,50,810
3,3,0,0,50,964
3,3,0,1,50,904
3,3,2,0,50,845
3,3,2,1,50,719
3,3,5,0,50,5005
3,3,5,1,50,4867
1,3,0,0,50,650
1,3,0,1,50,608
1,3,2,0,50,985
1,3,2,1,50,827
1,3,5,0,50,4698
1,3,5,1,50,680
2,3,0,0,50,931
2,3,0,1,50,1160
2,3,2,0,50,961
2,3,2,1,50,993
2,3,5,0,50,651
2,3,5,1,50,4828
3,3,0,0,50,776
3,3,0,1,50,907
3,3,2,0,50,748
3,3,2,1,50,902
3,3,5,0,50,1044
3,3,5,1,50,950
1,3,0,0,50,785
1,3,0,1,50,660
1,3,2,0,50,673
1,3,2,1,50,570
1,3,5,0,50,4649
1,3,5,1,50,608
2,3,0,0,50,955
2,3,0,1,50,743
2,3,2,0,50,892
2,3,2,1,50,1083
2,3,5,0,50,1083
2,3,5,1,50,647
3,3,0,0,50,951
3,3,0,1,50,977
3,3,2,0,50,877
3,3,2,1,50,913
3,3,5,0,50,4923
3,3,5,1,50,963
1,3,0,0,50,634
1,3,0,1,50,572
1,3,2,0,50,564
1,3,2,1,50,600
1,3,5,0,50,690
1,3,5,1,50,644
2,3,0,0,50,817
2,3,0,1,50,667
2,3,2,0,50,686
2,3,2,1,50,914
2,3,5,0,50,1060
2,3,5,1,50,754
3,3,0,0,50,923
3,3,0,1,50,1229
3,3,2,0,50,813
3,3,2,1,50,726
3,3,5,0,50,841
3,3,5,1,50,1063
1,3,0,0,50,659
1,3,0,1,50,691
1,3,2,0,50,865
1,3,2,1,50,785
1,3,5,0,50,671
1,3,5,1,50,679
2,3,0,0,50,988
2,3,0,1,50,801
2,3,2,0,50,749
2,3,2,1,50,672
2,3,5,0,50,821
2,3,5,1,50,655
3,3,0,0,50,984
3,3,0,1,50,919
3,3,2,0,50,961
3,3,2,1,50,964
3,3,5,0,50,5625
3,3,5,1,50,902
